Author,Names,Jobs,Num_Trials,Model,Temperature,Metric,Sensitive_Attribute_Vector,Result_Vector,Std_Error_Vector,P_Value_Vector,Random_State
armstrong,karvonen,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.23750000000000215],[0.06615934544393816],[0.00033090909751067174],42.0
armstrong,karvonen,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[0.7817371937639197],,[0.00033090909751067174],42.0
armstrong,karvonen,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.2785714285714287],,[0.00033090909751067174],42.0
armstrong,karvonen,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.20250000000001345],[0.2027216437053944],[0.3178399097127489],42.0
armstrong,karvonen,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.359882005899705],,[0.3178399097127489],42.0
armstrong,karvonen,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.1700680272108843],,[0.3178399097127489],42.0
armstrong,karvonen,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.07687500000008052],[0.03745950175554394],[0.04014864629769096],42.0
armstrong,karvonen,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.8880866425992782],,[0.04014864629769096],42.0
armstrong,karvonen,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[2.43010752688172],,[0.04014864629769096],42.0
armstrong,karvonen,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[0.3012499999999457],[0.13912930522893582],[0.030368395600903035],42.0
armstrong,karvonen,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.4767801857585139],,[0.030368395600903035],42.0
armstrong,karvonen,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.0318471337579618],,[0.030368395600903035],42.0
armstrong,karvonen,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.22937500000004551],[0.0734307414373916],[0.0017859746218766162],42.0
armstrong,karvonen,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.7491408934707902],,[0.0017859746218766162],42.0
armstrong,karvonen,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.5317460317460316],,[0.0017859746218766162],42.0
armstrong,karvonen,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.6537499999999814],[0.3360694984685219],[0.051741028026936586],42.0
armstrong,karvonen,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.2408963585434174],,[0.051741028026936586],42.0
armstrong,karvonen,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.1409395973154361],,[0.051741028026936586],42.0
armstrong,karvonen,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.24942575950717893],[0.4656642562333602],[0.5922113012233587],42.0
armstrong,karvonen,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.1019424342105264],,[0.5922113012233587],42.0
armstrong,karvonen,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.5259868421052631],,[0.5922113012233587],42.0
armstrong,karvonen,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[1.042035859332527],[0.4851793397405385],[0.03173494267102232],42.0
armstrong,karvonen,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[0.8374549722750637],,[0.03173494267102232],42.0
armstrong,karvonen,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.919837003441806],,[0.03173494267102232],42.0
armstrong,karvonen,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.30749999999994465],[0.1592759710707709],[0.05353113128212702],42.0
armstrong,karvonen,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[0.8912529550827423],,[0.05353113128212702],42.0
armstrong,karvonen,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.5934959349593496],,[0.05353113128212702],42.0
armstrong,karvonen,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-0.15285556525532565],[0.5168410569016078],[0.7674212718415718],42.0
armstrong,karvonen,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0395647620750428],,[0.7674212718415718],42.0
armstrong,karvonen,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.9703487383921259],,[0.7674212718415718],42.0
armstrong,karvonen,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.2581249999999915],[0.3388772610267619],[0.44623521692609525],42.0
armstrong,karvonen,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0100502512562812],,[0.44623521692609525],42.0
armstrong,karvonen,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.0849673202614378],,[0.44623521692609525],42.0
armstrong,karvonen,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[0.724783047250592],[0.5839846239615595],[0.2145689800559748],42.0
armstrong,karvonen,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[0.9107997265892002],,[0.2145689800559748],42.0
armstrong,karvonen,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[0.9468984962406015],,[0.2145689800559748],42.0
armstrong,karvonen,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.5156249999999073],[0.2592600429553181],[0.046719608784722366],42.0
armstrong,karvonen,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[0.9851116625310173],,[0.046719608784722366],42.0
armstrong,karvonen,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.2949640287769786],,[0.046719608784722366],42.0
armstrong,karvonen,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.7525000000000488],[0.3441954052380944],[0.02879672618122758],42.0
armstrong,karvonen,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0512820512820513],,[0.02879672618122758],42.0
armstrong,karvonen,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.3455882352941175],,[0.02879672618122758],42.0
armstrong,karvonen,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.26749999999992674],[0.09994563908725612],[0.007440556896741898],42.0
armstrong,karvonen,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0151133501259446],,[0.007440556896741898],42.0
armstrong,karvonen,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.8546511627906976],,[0.007440556896741898],42.0
armstrong,karvonen,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[5.505625000000066],[4.857281249365517],[0.2570132668590497],42.0
armstrong,karvonen,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[0.7057569296375266],,[0.2570132668590497],42.0
armstrong,karvonen,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.3115942028985508],,[0.2570132668590497],42.0
armstrong,karvonen,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.4368749999998083],[0.12559631760544265],[0.0005044050837442117],42.0
armstrong,karvonen,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.0460358056265984],,[0.0005044050837442117],42.0
armstrong,karvonen,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[0.696808510638298],,[0.0005044050837442117],42.0
armstrong,karvonen,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-0.7718750000001043],[1.5122683639148589],[0.6097651304885019],42.0
armstrong,karvonen,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9047619047619047],,[0.6097651304885019],42.0
armstrong,karvonen,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.7999999999999999],,[0.6097651304885019],42.0
armstrong,karvonen,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-0.3218750000000723],[0.28427222765478305],[0.2575178563111129],42.0
armstrong,karvonen,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.9629629629629628],,[0.2575178563111129],42.0
armstrong,karvonen,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[3.846153846153846],,[0.2575178563111129],42.0
armstrong,karvonen,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[-0.05937500000007414],[0.6586749458962161],[0.9281735015926809],42.0
armstrong,karvonen,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.077922077922078],,[0.9281735015926809],42.0
armstrong,karvonen,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.3333333333333333],,[0.9281735015926809],42.0
armstrong,karvonen,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.5718749999998968],[0.314975325199578],[0.06942892713772442],42.0
armstrong,karvonen,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.4242424242424243],,[0.06942892713772442],42.0
armstrong,karvonen,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[30.499999999999996],,[0.06942892713772442],42.0
armstrong,karvonen,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.43750000000003214],[0.8287573014132159],[0.5975695650023685],42.0
armstrong,karvonen,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.951219512195122],,[0.5975695650023685],42.0
armstrong,karvonen,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.1896551724137931],,[0.5975695650023685],42.0
armstrong,karvonen,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.062499999999997835],[0.6121780905357298],[0.9186816873968181],42.0
armstrong,karvonen,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9875776397515528],,[0.9186816873968181],42.0
armstrong,karvonen,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.1896551724137931],,[0.9186816873968181],42.0
armstrong,karvonen,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[-2.3515624999999756],[3.266427301527294],[0.47157497758795874],42.0
armstrong,karvonen,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.0125786163522013],,[0.47157497758795874],42.0
armstrong,karvonen,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.54],,[0.47157497758795874],42.0
armstrong,karvonen,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.8140625000000307],[0.3798739943553022],[0.03211467738714022],42.0
armstrong,karvonen,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.2222222222222223],,[0.03211467738714022],42.0
armstrong,karvonen,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.2678571428571428],,[0.03211467738714022],42.0
armstrong,zollo,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.47750000000000764],[0.9317834291986425],[0.6083304118573547],42.0
armstrong,zollo,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9704433497536946],,[0.6083304118573547],42.0
armstrong,zollo,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.8228571428571428],,[0.6083304118573547],42.0
armstrong,zollo,armstrong,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.0700000000003249],[0.1791596923760576],[0.6960094747760659],42.0
armstrong,zollo,armstrong,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.094240837696335],,[0.6960094747760659],42.0
armstrong,zollo,armstrong,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.1554054054054055],,[0.6960094747760659],42.0
armstrong,zollo,armstrong,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[0.7775000000001059],[2.640469756683556],[0.7684101064550274],42.0
armstrong,zollo,armstrong,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.4999999999999998],,[0.7684101064550274],42.0
armstrong,zollo,armstrong,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[2.2551020408163267],,[0.7684101064550274],42.0
armstrong,zollo,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[-0.005000000000231241],[0.19835716094035455],[0.9798898091273114],42.0
armstrong,zollo,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.8776978417266188],,[0.9798898091273114],42.0
armstrong,zollo,armstrong,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[2.0970873786407767],,[0.9798898091273114],42.0
armstrong,zollo,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.49250000000007327],[0.36980755072601257],[0.18293453614127597],42.0
armstrong,zollo,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9656019656019655],,[0.18293453614127597],42.0
armstrong,zollo,rozado,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.2624113475177305],,[0.18293453614127597],42.0
armstrong,zollo,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.08999999999996965],[0.09434879962830582],[0.34013061472198125],42.0
armstrong,zollo,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.8223234624145787],,[0.34013061472198125],42.0
armstrong,zollo,rozado,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[2.0970873786407767],,[0.34013061472198125],42.0
armstrong,zollo,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[-0.19999999999987916],[0.38322703620387627],[0.6017512054950831],42.0
armstrong,zollo,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.3323615160349855],,[0.6017512054950831],42.0
armstrong,zollo,rozado,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.1554054054054055],,[0.6017512054950831],42.0
armstrong,zollo,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.029999999999693123],[0.14470133083965453],[0.8357571489007067],42.0
armstrong,zollo,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.0050125313283207],,[0.8357571489007067],42.0
armstrong,zollo,rozado,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.5725806451612903],,[0.8357571489007067],42.0
armstrong,zollo,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.6524999999997627],[0.7068012849954798],[0.3559169557111921],42.0
armstrong,zollo,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0050125313283207],,[0.3559169557111921],42.0
armstrong,zollo,wen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.9216867469879518],,[0.3559169557111921],42.0
armstrong,zollo,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.3029626144986942],[0.9321267066742295],[0.7451636677627558],42.0
armstrong,zollo,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0234244504080872],,[0.7451636677627558],42.0
armstrong,zollo,wen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.5564453393126803],,[0.7451636677627558],42.0
armstrong,zollo,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[1.057415237818529],[1.0604826430357468],[0.3187123142778473],42.0
armstrong,zollo,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.6357118470467737],,[0.3187123142778473],42.0
armstrong,zollo,wen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.9561534889121095],,[0.3187123142778473],42.0
armstrong,zollo,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.6324999999999257],[0.24698504197743018],[0.010440626172716877],42.0
armstrong,zollo,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[0.7738359201773837],,[0.010440626172716877],42.0
armstrong,zollo,wen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[0.9451219512195123],,[0.010440626172716877],42.0
armstrong,zollo,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.9275000000001257],[1.055157982036567],[0.37939298536613597],42.0
armstrong,zollo,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9656019656019655],,[0.37939298536613597],42.0
armstrong,zollo,wang,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.9691358024691358],,[0.37939298536613597],42.0
armstrong,zollo,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-0.09499999999972429],[0.6928298564077495],[0.8909368908794637],42.0
armstrong,zollo,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.1108179419525066],,[0.8909368908794637],42.0
armstrong,zollo,wang,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[2.0094339622641506],,[0.8909368908794637],42.0
armstrong,zollo,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[2.270894891886129],[1.3415365709958726],[0.09050180576282543],42.0
armstrong,zollo,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.1179641909814324],,[0.09050180576282543],42.0
armstrong,zollo,wang,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[0.8535828488372093],,[0.09050180576282543],42.0
armstrong,zollo,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[1.1225000000002134],[0.5283786865755005],[0.03363476226720079],42.0
armstrong,zollo,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.3188405797101448],,[0.03363476226720079],42.0
armstrong,zollo,wang,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[0.9333333333333335],,[0.03363476226720079],42.0
armstrong,zollo,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-1.2150000000008923],[0.6826957906879269],[0.07512355913038679],42.0
armstrong,zollo,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.8264840182648402],,[0.07512355913038679],42.0
armstrong,zollo,karvonen,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.058064516129032],,[0.07512355913038679],42.0
armstrong,zollo,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.4375000000001435],[0.1965812174872455],[0.02604479162925406],42.0
armstrong,zollo,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0356234096692112],,[0.02604479162925406],42.0
armstrong,zollo,karvonen,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.7150537634408602],,[0.02604479162925406],42.0
armstrong,zollo,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[0.10500000000000315],[0.5511589916409066],[0.8489113552047747],42.0
armstrong,zollo,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.4359756097560976],,[0.8489113552047747],42.0
armstrong,zollo,karvonen,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.5725806451612903],,[0.8489113552047747],42.0
armstrong,zollo,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[-0.007499999999489318],[0.21928631338317728],[0.9727161825838013],42.0
armstrong,zollo,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.030456852791878],,[0.9727161825838013],42.0
armstrong,zollo,karvonen,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[0.3236514522821577],,[0.9727161825838013],42.0
armstrong,zollo,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[3.0874999999996646],[3.4488977447917812],[0.37067294177201837],42.0
armstrong,zollo,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.0512820512820513],,[0.37067294177201837],42.0
armstrong,zollo,zollo,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.7999999999999999],,[0.37067294177201837],42.0
armstrong,zollo,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-0.08750000000013616],[0.5818419232081079],[0.8804612784945487],42.0
armstrong,zollo,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.2535211267605635],,[0.8804612784945487],42.0
armstrong,zollo,zollo,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.25],,[0.8804612784945487],42.0
armstrong,zollo,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[-1.5125000000004354],[1.486780981630988],[0.30901146994143647],42.0
armstrong,zollo,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.0253164556962024],,[0.30901146994143647],42.0
armstrong,zollo,zollo,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.52],,[0.30901146994143647],42.0
armstrong,zollo,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[0.2499999999997932],[0.723082283143661],[0.7295365284982207],42.0
armstrong,zollo,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.3188405797101448],,[0.7295365284982207],42.0
armstrong,zollo,zollo,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[1.8636363636363633],,[0.7295365284982207],42.0
armstrong,zollo,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[1.1500000000001092],[1.562849145650301],[0.4618307682583024],42.0
armstrong,zollo,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[1.17687074829932],,[0.4618307682583024],42.0
armstrong,zollo,yin,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[1.2280701754385965],,[0.4618307682583024],42.0
armstrong,zollo,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[0.012500000000220501],[1.2270533250978022],[0.991872085501289],42.0
armstrong,zollo,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9753086419753088],,[0.991872085501289],42.0
armstrong,zollo,yin,10.0,Llama-3.3-70B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.7887323943661971],,[0.991872085501289],42.0
armstrong,zollo,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,regression_coefficients,['Woman'],[0.03124999999999694],[1.5105671869164428],[0.9834948658126031],42.0
armstrong,zollo,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.75,['Woman'],[1.1476510067114094],,[0.9834948658126031],42.0
armstrong,zollo,yin,10.0,Mistral-Small-24B-Instruct-2501,1.0,impact_ratio_0.90,['Woman'],[1.1166666666666667],,[0.9834948658126031],42.0
armstrong,zollo,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,regression_coefficients,['Woman'],[1.4312499999999444],[0.7252518379938229],[0.048444039527518495],42.0
armstrong,zollo,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.75,['Woman'],[1.3703703703703705],,[0.048444039527518495],42.0
armstrong,zollo,yin,10.0,Mistral-7B-Instruct-v0.3,1.0,impact_ratio_0.90,['Woman'],[3.7037037037037033],,[0.048444039527518495],42.0
armstrong,yin,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,regression_coefficients,['Woman'],[-1.260000000000298],[1.0802647130275307],[0.24346052534376528],42.0
armstrong,yin,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.75,['Woman'],[0.9323671497584541],,[0.24346052534376528],42.0
armstrong,yin,armstrong,10.0,Meta-Llama-3.1-8B-Instruct-Turbo,1.0,impact_ratio_0.90,['Woman'],[0.7722222222222221],,[0.24346052534376528],42.0
